2025-08-29 13:51:16 | INFO     | utils.logging_config | setup_logging:59 | ============================================================
2025-08-29 23:10:20 | ERROR    | gui.main_window | check_collisions_gpu:180 | 碰撞檢測失敗: CuPy failed to load nvrtc64_112_0.dll: FileNotFoundError: Could not find module 'nvrtc64_112_0.dll' (or one of its dependencies). Try using the full path with constructor syntax.
2025-08-29 23:10:20 | ERROR    | gui.main_window | check_collisions_gpu:180 | 碰撞檢測失敗: CuPy failed to load nvrtc64_112_0.dll: FileNotFoundError: Could not find module 'nvrtc64_112_0.dll' (or one of its dependencies). Try using the full path with constructor syntax.
2025-08-29 23:10:20 | ERROR    | gui.main_window | check_collisions_gpu:180 | 碰撞檢測失敗: CuPy failed to load nvrtc64_112_0.dll: FileNotFoundError: Could not find module 'nvrtc64_112_0.dll' (or one of its dependencies). Try using the full path with constructor syntax.
2025-08-29 23:10:20 | ERROR    | gui.main_window | check_collisions_gpu:180 | 碰撞檢測失敗: CuPy failed to load nvrtc64_112_0.dll: FileNotFoundError: Could not find module 'nvrtc64_112_0.dll' (or one of its dependencies). Try using the full path with constructor syntax.
2025-08-29 23:10:20 | ERROR    | gui.main_window | check_collisions_gpu:180 | 碰撞檢測失敗: CuPy failed to load nvrtc64_112_0.dll: FileNotFoundError: Could not find module 'nvrtc64_112_0.dll' (or one of its dependencies). Try using the full path with constructor syntax.
2025-08-29 23:10:20 | ERROR    | gui.main_window | check_collisions_gpu:180 | 碰撞檢測失敗: CuPy failed to load nvrtc64_112_0.dll: FileNotFoundError: Could not find module 'nvrtc64_112_0.dll' (or one of its dependencies). Try using the full path with constructor syntax.
2025-08-29 23:10:20 | ERROR    | gui.main_window | check_collisions_gpu:180 | 碰撞檢測失敗: CuPy failed to load nvrtc64_112_0.dll: FileNotFoundError: Could not find module 'nvrtc64_112_0.dll' (or one of its dependencies). Try using the full path with constructor syntax.
2025-08-29 23:10:20 | ERROR    | gui.main_window | check_collisions_gpu:180 | 碰撞檢測失敗: CuPy failed to load nvrtc64_112_0.dll: FileNotFoundError: Could not find module 'nvrtc64_112_0.dll' (or one of its dependencies). Try using the full path with constructor syntax.
2025-08-29 23:10:20 | ERROR    | gui.main_window | check_collisions_gpu:180 | 碰撞檢測失敗: CuPy failed to load nvrtc64_112_0.dll: FileNotFoundError: Could not find module 'nvrtc64_112_0.dll' (or one of its dependencies). Try using the full path with constructor syntax.
2025-08-29 23:10:21 | ERROR    | gui.main_window | check_collisions_gpu:180 | 碰撞檢測失敗: CuPy failed to load nvrtc64_112_0.dll: FileNotFoundError: Could not find module 'nvrtc64_112_0.dll' (or one of its dependencies). Try using the full path with constructor syntax.
2025-08-29 23:10:21 | ERROR    | gui.main_window | check_collisions_gpu:180 | 碰撞檢測失敗: CuPy failed to load nvrtc64_112_0.dll: FileNotFoundError: Could not find module 'nvrtc64_112_0.dll' (or one of its dependencies). Try using the full path with constructor syntax.
2025-08-29 23:10:21 | ERROR    | gui.main_window | check_collisions_gpu:180 | 碰撞檢測失敗: CuPy failed to load nvrtc64_112_0.dll: FileNotFoundError: Could not find module 'nvrtc64_112_0.dll' (or one of its dependencies). Try using the full path with constructor syntax.
2025-08-29 23:10:21 | ERROR    | gui.main_window | check_collisions_gpu:180 | 碰撞檢測失敗: CuPy failed to load nvrtc64_112_0.dll: FileNotFoundError: Could not find module 'nvrtc64_112_0.dll' (or one of its dependencies). Try using the full path with constructor syntax.
2025-08-29 23:10:21 | ERROR    | gui.main_window | check_collisions_gpu:180 | 碰撞檢測失敗: CuPy failed to load nvrtc64_112_0.dll: FileNotFoundError: Could not find module 'nvrtc64_112_0.dll' (or one of its dependencies). Try using the full path with constructor syntax.
2025-08-29 23:10:21 | ERROR    | gui.main_window | check_collisions_gpu:180 | 碰撞檢測失敗: CuPy failed to load nvrtc64_112_0.dll: FileNotFoundError: Could not find module 'nvrtc64_112_0.dll' (or one of its dependencies). Try using the full path with constructor syntax.
2025-08-29 23:10:21 | ERROR    | gui.main_window | check_collisions_gpu:180 | 碰撞檢測失敗: CuPy failed to load nvrtc64_112_0.dll: FileNotFoundError: Could not find module 'nvrtc64_112_0.dll' (or one of its dependencies). Try using the full path with constructor syntax.
2025-08-29 23:10:21 | ERROR    | gui.main_window | check_collisions_gpu:180 | 碰撞檢測失敗: CuPy failed to load nvrtc64_112_0.dll: FileNotFoundError: Could not find module 'nvrtc64_112_0.dll' (or one of its dependencies). Try using the full path with constructor syntax.
2025-08-29 23:10:22 | ERROR    | gui.main_window | check_collisions_gpu:180 | 碰撞檢測失敗: CuPy failed to load nvrtc64_112_0.dll: FileNotFoundError: Could not find module 'nvrtc64_112_0.dll' (or one of its dependencies). Try using the full path with constructor syntax.
2025-08-29 23:10:22 | ERROR    | gui.main_window | check_collisions_gpu:180 | 碰撞檢測失敗: CuPy failed to load nvrtc64_112_0.dll: FileNotFoundError: Could not find module 'nvrtc64_112_0.dll' (or one of its dependencies). Try using the full path with constructor syntax.
2025-08-29 23:10:22 | ERROR    | gui.main_window | check_collisions_gpu:180 | 碰撞檢測失敗: CuPy failed to load nvrtc64_112_0.dll: FileNotFoundError: Could not find module 'nvrtc64_112_0.dll' (or one of its dependencies). Try using the full path with constructor syntax.
2025-08-29 23:10:22 | ERROR    | gui.main_window | check_collisions_gpu:180 | 碰撞檢測失敗: CuPy failed to load nvrtc64_112_0.dll: FileNotFoundError: Could not find module 'nvrtc64_112_0.dll' (or one of its dependencies). Try using the full path with constructor syntax.
2025-08-29 23:10:22 | ERROR    | gui.main_window | check_collisions_gpu:180 | 碰撞檢測失敗: CuPy failed to load nvrtc64_112_0.dll: FileNotFoundError: Could not find module 'nvrtc64_112_0.dll' (or one of its dependencies). Try using the full path with constructor syntax.
2025-08-29 23:10:22 | ERROR    | gui.main_window | check_collisions_gpu:180 | 碰撞檢測失敗: CuPy failed to load nvrtc64_112_0.dll: FileNotFoundError: Could not find module 'nvrtc64_112_0.dll' (or one of its dependencies). Try using the full path with constructor syntax.
2025-08-29 23:10:22 | ERROR    | gui.main_window | check_collisions_gpu:180 | 碰撞檢測失敗: CuPy failed to load nvrtc64_112_0.dll: FileNotFoundError: Could not find module 'nvrtc64_112_0.dll' (or one of its dependencies). Try using the full path with constructor syntax.
2025-08-29 23:10:22 | ERROR    | gui.main_window | check_collisions_gpu:180 | 碰撞檢測失敗: CuPy failed to load nvrtc64_112_0.dll: FileNotFoundError: Could not find module 'nvrtc64_112_0.dll' (or one of its dependencies). Try using the full path with constructor syntax.
2025-08-29 23:10:22 | ERROR    | gui.main_window | check_collisions_gpu:180 | 碰撞檢測失敗: CuPy failed to load nvrtc64_112_0.dll: FileNotFoundError: Could not find module 'nvrtc64_112_0.dll' (or one of its dependencies). Try using the full path with constructor syntax.
